ID,Decision,Build_Selfcon,Tier,Accommodation_Class,Loan_Type,Gender,Employment_Type,Doc_Proof_Inc,Marital_Status,Employer_Type,Education_Class,Mode_of_origin_class,eom_25,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,Expen,TotInc,DispInc,MarVal,OldEmi,LoanReq,Term,Dwnpay,BankSave,CalcEmi,IIR,IAR,FOIR,LTV,LVR
DEL-YI94-746883,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,UNDERGRADUATE,Reference,0,0,0,29,5,15,5829,13004,7175,801887,0,425000,180,375000,0,6241.97998,48.00046125,86.99623666,48.00046125,52.99998628,53.0
GUJ-TS85-635279,0,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Reference,1,0,0,40,3,25,8800,25000,16200,626063,0,630000,180,165000,0,9695.730469,38.78292188,59.85018808,38.78292188,100.6288505,100.6289291
RAJ-63N6-971690,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,1,0,0,60,30,1,13293,24853,11559,2500000,0,400000,60,390000,0,9941.030273,39.99931708,86.00251123,39.99931708,16.0,51.0
GUJ-KO9H-627721,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,0,1,27,1,4,10458,21426,10968,1222222,0,550000,120,200000,2256,9213.219727,43.00018541,84.00090925,43.00018541,45.00000818,73.0
DEL-3Z2R-527010,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Reference,0,0,0,39,20,20,24823,49645,24823,7142857,0,1000000,180,3498000,0,15390.04004,31.00018137,61.99911388,31.00018137,14.00000028,22.0
RAJ-YQB8-645340,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,46,2,12,9627,14836,5208,1428571,0,300000,144,175000,0,4895.77002,32.99925869,94.00480068,32.99925869,21.0000063,63.0
GUJ-AG4S-762262,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,32,1,1,7611,15063,7452,1095238,0,460000,180,640000,0,7079.419922,46.99873811,95.00026734,46.99873811,42.00000365,42.0
DEL-22VX-972568,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Reference,0,0,0,25,8,3,24651,46636,21986,2083333,0,1000000,180,500000,0,15390.04004,33.00034317,69.99927244,33.00034317,48.00000768,80.0
SRT-9R3K-600859,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,U10,Reference,0,1,1,43,8,1,18401,38475,20074,1578947,2982,600000,180,600000,180000,9234.030273,24.00007868,45.99995155,31.75056601,38.00000887,50.0
PUN-BPU6-652769,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Unmarried,Corporate,U10,Reference,0,0,0,23,6,1,6492,20039,13548,1008065,0,625000,180,375000,0,9618.780273,48.00030078,70.99778767,48.00030078,61.99997024,62.0
MDG-DKE3-760336,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,27,30,10,18310,33229,14919,698529,0,475000,180,225000,0,7310.27002,21.99966902,48.99973202,21.99966902,68.00004008,68.0
RAJ-JGPE-707608,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,33,10,10,10893,23420,12527,1111111,0,700000,180,100000,0,10773.030270000001,45.99927529,85.99848546,45.99927529,63.000006299999995,88.0
GUJ-5KP3-950378,1,Builder,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,0,1,43,6,7,16843,21725,4882,362319,0,250000,120,110366,1536,4344.939941,19.99972355,88.99917946,19.99972355,68.99996964,69.0
DEL-YH6S-975343,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,0,0,30,10,10,9833,19238,9405,1000000,0,550000,180,450000,0,8464.519531,43.99895795,90.00020767,43.99895795,55.0,55.0
SHB-5646-694408,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,0,0,0,42,8,25,10469,25127,14657,1081081,0,800000,180,200000,0,12312.030270000001,48.99920513,84.00102527,48.99920513,74.00000555,80.0
RAJ-3F8Y-493574,1,Self Contruction,2,Rented,Home_Loan,Male,Self_Employed,N,Married,Ind/SmallBus,U10,Reference,0,0,0,28,5,7,7029,11838,4809,714286,0,200000,180,300000,0,3078.01001,26.00109824,64.00519879,26.00109824,27.999988800000004,40.0
AJM-39R8-519413,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,1,0,31,25,4,13934,51090,37156,500000,7306,200000,84,300000,0,4087.1599119999996,7.999921535,10.99999976,22.30017599,40.0,40.0
SRT-Z3C6-845074,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,1,0,26,4,1,11385,19238,7852,877193,1679,500000,180,190000,0,7695.02002,39.99906445,98.00076439,48.72658291,56.99999886,72.0
RAJ-LF83-982488,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,34,1,8,17385,32400,15015,1632653,0,800000,180,350000,0,12312.030270000001,38.00009344,81.99820362,38.00009344,49.00000184,70.0
MDG-22J0-680700,1,Self Contruction,3,Rented,Home_Loan,Male,Salaried,Y,Married,Corporate,GRADUATE+,Reference,0,0,0,38,6,1,14276,28267,13991,1200000,0,900000,180,318000,0,13851.04004,49.00074305,98.99964291,49.00074305,75.0,74.0
DEL-XB35-764490,0,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,36,30,15,9850,25000,15150,1200000,0,800000,180,400000,0,12312.030270000001,49.24812109,81.26752656,49.24812109,66.66666667,66.66666412
GUJ-3MU7-608874,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,0,0,51,9,30,8450,30000,21550,1150000,0,800000,180,350000,0,12312.030270000001,41.04010091,57.13239106,41.04010091,69.56521739,69.56521606
DEL-E5QG-860345,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,38,1,15,13526,27360,13834,1000000,0,800000,180,200000,0,12312.030270000001,45.00011065,88.99833941,45.00011065,80.0,80.0
MDG-1I2A-718389,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,35,1,4,20490,49761,29271,2155556,9947,970000,180,580000,0,14928.33984,30.00008007,51.00044359,49.98963012,44.99999072,63.0
DEL-X61B-585617,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,U10,Reference,0,0,0,42,35,6,10745,23420,12674,1372549,0,700000,180,670000,0,10773.030270000001,45.99927529,85.00102788,45.99927529,51.00000073,51.0
DEL-06WL-866501,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,42,30,15,11880,32400,20520,1194030,0,800000,180,400000,0,12312.030270000001,38.00009344,60.00014753,38.00009344,66.99999163,0.0
JAI-SQXA-684074,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,UNDERGRADUATE,Own database field visit,0,1,0,27,1,2,14663,24047,9384,781250,3071,500000,180,300000,0,7695.02002,31.99991691,82.00149211,44.77074071,64.0,62.0
SRT-4JY6-532398,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,1,0,27,7,2,15860,28438,12578,696721,7661,425000,180,206000,0,6540.77002,23.00010556,52.00166974,49.93941212,61.00002727,67.0
DEL-59JT-633023,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,1,0,0,35,1,10,7171,17100,9929,754717,0,400000,180,350000,0,6156.02002,36.00011707,62.00040306,36.00011707,52.99999868,53.0
SRT-26C4-740751,1,Self Contruction,2,Non_Rented,Home_Loan,Male,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,38,10,3,11160,27360,16200,1095890,0,800000,180,301000,0,12312.030270000001,45.00011065,76.00018687,45.00011065,73.00002738,73.0
MDG-CPC8-518498,0,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,1,0,39,3,20,18438,29194,10756,400000,9006,300000,84,100000,0,6130.740234000001,21.0000008,56.99832869,51.84880535,75.0,75.0
DEL-069T-562771,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Others,0,1,0,45,2,15,46903,61560,14657,1194030,27074,800000,180,400000,0,12312.030270000001,20.00004918,84.00102527,63.97990623,66.99999163,0.0
SHB-4664-646626,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,1,1,41,10,15,36555,49248,12693,1000000,1394,800000,180,200000,400000,12312.030270000001,25.00006147,96.99858405,27.83063327,80.0,80.0
JAI-8626-568158,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,1,1,0,48,17,20,10402,39716,29314,2222222,2323,800000,180,400000,0,12312.030270000001,31.00017694,42.00051263,36.84920504,36.0000036,36.0
SHB-3715-917858,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,GRADUATE+,Reference,0,0,1,33,2,6,11462,40500,29038,2380952,0,1000000,180,1400000,1200000,15390.04004,38.00009886,52.99965576,38.00009886,42.00000672,42.0
SHB-8871-722593,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,1,1,1,42,10,22,23365,35515,12150,500000,11099,300000,180,200000,300000,4617.009765999999,13.00016828,38.00008038,44.25175212,60.0,60.0
SHB-X13R-597234,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,1,49,1,15,15634,35177,19543,1000000,0,800000,180,200000,60000,12312.030270000001,35.0002282,62.99969438,35.0002282,80.0,80.0
SHB-U4T3-965165,0,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,30,10,8,8000,20000,12000,875000,0,700000,180,300000,0,10773.030270000001,53.86515137,89.77525228,53.86515137,80.0,80.0
DEL-3P7C-793109,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,1,0,0,39,5,16,15092,39716,24624,1568627,0,800000,180,700000,0,12312.030270000001,31.00017694,50.00012294,31.00017694,51.00001466,53.0
FBD-5396-602046,0,Self Contruction,2,Non_Rented,Home_Improvement,Female,Salaried,N,Married,Corporate,U10,Reference,0,0,0,58,40,20,12502,40390,27888,1000000,0,500000,84,200000,0,11712.969729999999,28.99967746,42.00003488,28.99967746,50.0,71.0
GUJ-1BQ9-973921,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Unmarried,Ind/SmallBus,U10,Reference,0,0,0,23,20,7,3658,19858,16200,1290323,0,800000,180,488000,0,12312.030270000001,62.00035388,76.00018687,62.00035388,61.99997985,62.0
DEL-1N62-636190,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,UNDERGRADUATE,Own database field visit,0,0,0,42,10,16,12938,23085,10147,1200000,0,600000,180,200000,0,9234.030273,40.00013114,91.00256503,40.00013114,50.0,75.0
DEL-PR38-492198,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Govt,U10,Reference,0,0,0,51,1,22,7942,16559,8617,1150000,0,575000,180,575000,0,8445.030273,50.99963931,98.00429701,50.99963931,50.0,50.0
DEL-UP94-924007,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Others,0,0,0,30,2,8,7997,23190,15193,1363636,0,600000,180,150000,0,8812.200195,38.00000084,58.001712600000005,38.00000084,44.00001173,80.0
GUJ-00F6-593512,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Unmarried,Ind/SmallBus,U10,Reference,0,0,0,23,5,5,8984,21336,12353,1000000,0,610000,180,130000,0,9387.929688,44.00042036,75.99716415,44.00042036,61.0,82.0
SRT-69Z5-817104,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,50,12,0,13377,26383,13006,1304348,2171,600000,180,200000,0,9234.030273,34.99992523,70.99823369,43.22870892,45.99999387,75.0
RAJ-ZKNQ-546410,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,32,20,10,7975,14621,6646,513514,0,380000,180,45000,0,5848.220215,39.99877036,87.99609111,39.99877036,73.99992989,89.0
NAG-N9F6-934105,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,1,40,36,25,9786,22367,12581,909091,0,500000,180,600000,12326,8052.109863,35.99995468,64.00214501,35.99995468,54.99999449999999,83.0
MDG-G1V2-871939,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,Y,Unmarried,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,27,12,2,6191,21358,15167,894737,0,680000,180,220000,0,10465.23047,48.9991126,69.00000309,48.9991126,75.99998659,76.0
VAD-9JJ2-706874,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,37,3,3,4347,22921,18574,1000000,0,700000,180,300000,0,10773.030270000001,47.00069924,58.0005937,47.00069924,70.0,70.0
SHB-0R96-565760,0,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,U10,Reference,0,0,0,34,10,4,6328,16092,9764,1000000,0,500000,120,500000,0,8689.879883,54.00124213,88.99917946,54.00124213,50.0,50.0
GUJ-8YL4-965063,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,U10,Reference,0,0,1,54,8,30,5500,23450,17950,735000,0,700000,120,100000,5188,12165.83984,51.87991405,67.77626654,51.87991405,95.23809524,95.23809814
SRT-69JQ-843423,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,26,10,11,8000,30000,22000,395688,0,487000,180,163000,0,7494.950195,24.98316732,34.06795543,24.98316732,123.0767676,123.0769196
SHB-Z1DP-885998,0,Self Contruction,3,Non_Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,U10,Others,0,0,0,63,61,42,10950,50000,39050,195750,0,300000,36,222000,0,11457.13965,22.9142793,29.33966619,22.9142793,153.256705,153.2566986
MDG-5134-814461,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,U10,Reference,0,0,0,30,1,3,7638,16208,8570,769231,0,300000,60,475000,0,7455.77002,46.0005554,86.99848331,46.0005554,38.9999883,39.0
FBD-OF13-827731,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,0,1,0,31,18,15,12659,33457,20797,1333333,1927,1000000,180,340000,0,15390.04004,45.99946211,74.00125037,51.75909388,75.00001875,75.0
SHB-8958-872225,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,1,0,0,52,7,25,8450,24823,16372,1408451,0,1000000,180,400000,0,15390.04004,61.99911388,94.00219911,61.99911388,70.99998509,71.0
MDG-L4WK-737039,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,36,10,15,15946,30780,14834,1311475,0,800000,180,700000,0,12312.030270000001,40.00009835,82.998721,40.00009835,61.00001906,53.0
DEL-V0FC-770829,1,Self Contruction,1,Non_Rented,Home_Loan,Male,Salaried,N,Married,Corporate,U10,Others,0,0,0,48,20,1,7268,17911,10643,746269,0,500000,180,250000,0,7343.5,40.99994417,68.99840271,40.99994417,66.99996918,67.0
FBD-JMTL-807588,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,1,0,0,43,2,14,13680,34200,20520,1363636,0,600000,180,200000,0,9234.030273,27.00008852,45.00014753,27.00008852,44.00001173,75.0
SHB-OP46-680818,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,1,0,1,33,25,15,8916,21228,12312,2500000,0,400000,180,1200000,100000,6156.02002,28.99952902,50.000162599999996,28.99952902,16.0,25.0
SRT-S3V0-789780,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,49,2,4,10308,24624,14316,851064,0,400000,180,171200,0,6156.02002,25.000081299999998,43.00097806,25.000081299999998,46.999990600000004,70.0
GUJ-7810-904517,1,Builder,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,0,0,51,2,2,7117,17678,10561,800000,0,520000,168,206300,0,8131.959961,46.00045232,76.99990494,46.00045232,65.0,72.0
GUJ-217Y-497473,1,Builder,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,34,1,12,9668,17955,8287,648148,3478,350000,180,231000,0,5386.52002,30.0001115,64.99963822,49.37076034,54.00001234,60.0
SRT-14S2-983443,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,34,1,1,4930,10119,5189,1143478,0,263000,180,88000,0,4047.580078,39.99980312,78.00308495,39.99980312,23.00000525,75.0
SHB-5H91-599979,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,1,0,34,18,17,11004,55019,44016,893750,2294,715000,180,185000,0,11003.87988,20.00014519,24.99972711,24.16961392,80.0,79.0
GUJ-4B78-603853,0,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Unmarried,Corporate,U10,Reference,0,1,0,28,4,2,6587,16467,9880,2312500,4461,370000,180,1880000,0,5434.189941,33.00048546,55.00192248,60.09103019,16.0,16.0
DEL-7DV3-720370,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,GRADUATE+,Reference,1,0,0,29,1,1,17932,32212,14279,1578947,0,900000,180,750000,0,13851.04004,42.99962759,97.00287162,42.99962759,57.00001329999999,55.0
RAJ-89ZC-610694,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,1,1,0,47,3,15,12950,23173,10223,869565,2449,400000,120,250000,0,6951.910156,30.00004383,68.00264263,40.56837766,46.0000115,62.0
DEL-3N5V-649036,1,Self Contruction,1,Non_Rented,Home_Loan,Male,Salaried,N,Married,Corporate,GRADUATE+,Reference,1,1,0,41,1,8,28588,64800,36212,3809524,9027,800000,180,650000,0,12312.030270000001,19.00004672,33.99986268,32.93060227,20.99999895,55.0
DEL-522Q-693693,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,42,25,20,24349,42455,18106,1509434,0,800000,180,700000,0,12312.030270000001,29.00018908,67.99972536,29.00018908,52.99999868,53.0
SRT-2105-844630,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,39,3,20,9826,20992,11166,909333,0,682000,180,298501,0,10496.00977,50.00004652,93.99972923,50.00004652,75.00002749,70.0
DEL-2WOJ-804338,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,GRADUATE+,Reference,0,0,0,51,5,25,10200,40191,29991,1700000,0,800000,180,900000,0,12312.030270000001,30.63379929,41.05241664,30.63379929,47.05882353,47.05882263
SHB-S7O9-734330,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,1,0,1,33,3,15,25650,128250,102600,1612903,0,1000000,180,600000,1000000,15390.04004,12.00003122,15.00003902,12.00003122,62.00000868,62.0
DEL-M4K5-571107,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,52,1,4,8031,14547,6516,1111111,0,400000,168,700000,0,6255.350098,43.00096307,95.99984803,43.00096307,36.0000036,36.0
SHB-8Z1E-538741,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,35,25,8,6000,15000,9000,187500,0,300000,84,200000,0,6130.740234000001,40.87160156,68.11933594,40.87160156,160.0,160.0
MDG-69OY-608526,0,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,36,10,2,4125,22500,18375,1300000,0,800000,120,500000,0,13903.80957,61.79470920000001,75.66699086,61.79470920000001,61.53846154,61.53845978
SHB-2TZT-998023,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,39,1,16,10165,20986,10821,803571,0,450000,180,350000,0,6925.52002,33.0006672,64.00073948,33.0006672,56.00002987,56.0
DEL-816W-559135,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,41,1,8,11745,26802,15057,1212121,0,800000,120,419400,0,13401.0498,50.00018582,89.00212396,50.00018582,66.00001155,66.0
SRT-610F-640417,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,Y,Married,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,28,2,5,12462,24300,11838,800000,0,600000,180,681200,0,9234.030273,38.00012458,78.00329679,38.00012458,75.0,47.0
GUJ-1S10-965249,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,1,0,51,7,7,7885,13035,5150,1333333,2196,240000,120,195000,0,4171.140136999999,31.99954075,80.99301236,48.84649127,18.000004500000003,55.0
DEL-10Q8-757421,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,31,1,2,8825,17955,9130,1206897,0,350000,180,370000,0,5386.52002,30.0001115,58.99802869,30.0001115,28.99998923,49.0
GUJ-70B1-875283,1,Self Contruction,1,Rented,Home_Loan,Male,Self_Employed,N,Married,Ind/SmallBus,U10,Reference,0,0,1,38,15,3,6418,13871,7453,850000,0,340000,180,485000,12374,4993.580078,36.00014475,67.00094027,36.00014475,40.0,41.0
IDR-XUC2-675928,0,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Unmarried,Govt,GRADUATE+,Reference,1,0,0,27,4,13,10462,26383,15921,1578947,0,600000,180,985000,0,9234.030273,34.99992523,57.99905957,34.99992523,38.00000887,38.0
DEL-8O18-634928,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,UNDERGRADUATE,Reference,1,0,0,34,5,10,12433,28633,16200,1403509,0,800000,180,720000,0,12312.030270000001,42.99944216,76.00018687,42.99944216,56.99999074,53.0
DEL-3P68-550950,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,41,3,19,21795,35177,13383,1481481,0,800000,180,600000,0,12312.030270000001,35.0002282,91.99753623,35.0002282,54.00001755,57.0
